data e hora,Dióxido de Nitrogênio
25/06/2023 16:30:00,14.09
25/06/2023 17:30:00,12.62
25/06/2023 18:30:00,17.84
25/06/2023 19:30:00,18.04
25/06/2023 20:30:00,14.18
25/06/2023 21:30:00,9.64
25/06/2023 22:30:00,14.83
25/06/2023 23:30:00,13.72
26/06/2023 00:30:00,19.53
26/06/2023 01:30:00,14.52
26/06/2023 02:30:00,20.47
26/06/2023 03:30:00,17.27
26/06/2023 04:30:00,12.91
26/06/2023 05:30:00,12.70
26/06/2023 06:30:00,13.28
26/06/2023 07:30:00,15.03
26/06/2023 08:30:00,20.19
26/06/2023 09:30:00,18.40
26/06/2023 10:30:00,17.17
26/06/2023 11:30:00,18.88
26/06/2023 12:30:00,23.41
26/06/2023 13:30:00,21.98
26/06/2023 14:30:00,14.39
26/06/2023 15:30:00,13.09
26/06/2023 16:30:00,17.77
26/06/2023 17:30:00,22.39
26/06/2023 18:30:00,29.63
26/06/2023 19:30:00,27.12
26/06/2023 20:30:00,27.19
26/06/2023 21:30:00,23.58
26/06/2023 22:30:00,21.05
26/06/2023 23:30:00,18.66
27/06/2023 00:30:00,17.26
27/06/2023 01:30:00,13.41
27/06/2023 02:30:00,10.30
27/06/2023 03:30:00,10.69
27/06/2023 04:30:00,9.75
27/06/2023 05:30:00,10.32
27/06/2023 06:30:00,16.71
27/06/2023 07:30:00,16.35
27/06/2023 08:30:00,18.97
27/06/2023 09:30:00,18.11
27/06/2023 10:30:00,14.95
27/06/2023 11:30:00,12.42
27/06/2023 12:30:00,10.14
27/06/2023 13:30:00,10.41
27/06/2023 14:30:00,10.61
27/06/2023 15:30:00,11.50
27/06/2023 16:30:00,9.45
27/06/2023 17:30:00,22.63
27/06/2023 18:30:00,31.39
27/06/2023 19:30:00,41.39
27/06/2023 20:30:00,40.82
27/06/2023 21:30:00,35.26
27/06/2023 22:30:00,23.82
27/06/2023 23:30:00,21.82
28/06/2023 00:30:00,15.52
28/06/2023 01:30:00,13.68
28/06/2023 02:30:00,17.56
28/06/2023 03:30:00,15.97
28/06/2023 04:30:00,10.06
28/06/2023 05:30:00,14.24
28/06/2023 06:30:00,21.02
28/06/2023 07:30:00,21.78
28/06/2023 08:30:00,19.06
28/06/2023 09:30:00,13.86
28/06/2023 10:30:00,12.81
28/06/2023 11:30:00,16.96
28/06/2023 12:30:00,14.28
28/06/2023 13:30:00,11.90
28/06/2023 14:30:00,12.78
28/06/2023 15:30:00,15.75
28/06/2023 16:30:00,12.24
28/06/2023 17:30:00,24.10
28/06/2023 18:30:00,39.53
28/06/2023 19:30:00,38.87
28/06/2023 20:30:00,37.56
28/06/2023 21:30:00,24.82
28/06/2023 22:30:00,19.69
28/06/2023 23:30:00,16.06
29/06/2023 00:30:00,12.51
29/06/2023 01:30:00,11.97
29/06/2023 02:30:00,14.31
29/06/2023 03:30:00,10.86
29/06/2023 04:30:00,8.14
29/06/2023 05:30:00,13.34
29/06/2023 06:30:00,21.22
29/06/2023 07:30:00,19.67
29/06/2023 08:30:00,19.60
29/06/2023 09:30:00,16.19
29/06/2023 10:30:00,22.66
29/06/2023 11:30:00,34.13
29/06/2023 12:30:00,20.04
29/06/2023 13:30:00,18.96
29/06/2023 14:30:00,38.91
29/06/2023 15:30:00,26.77
29/06/2023 16:30:00,25.44
29/06/2023 17:30:00,27.35
29/06/2023 18:30:00,31.17
29/06/2023 19:30:00,47.16
29/06/2023 20:30:00,42.53
29/06/2023 21:30:00,27.88
29/06/2023 22:30:00,22.13
29/06/2023 23:30:00,13.33
30/06/2023 00:30:00,10.27
30/06/2023 01:30:00,9.72
30/06/2023 02:30:00,8.49
30/06/2023 03:30:00,9.81
30/06/2023 04:30:00,18.20
30/06/2023 05:30:00,36.75
30/06/2023 06:30:00,22.23
30/06/2023 07:30:00,34.85
30/06/2023 08:30:00,32.13
30/06/2023 09:30:00,25.05
30/06/2023 10:30:00,20.42
30/06/2023 11:30:00,19.39
30/06/2023 12:30:00,17.25
30/06/2023 13:30:00,20.12
30/06/2023 14:30:00,22.00
30/06/2023 15:30:00,18.64
30/06/2023 16:30:00,29.21
30/06/2023 17:30:00,23.36
30/06/2023 18:30:00,21.44
30/06/2023 19:30:00,18.59
30/06/2023 20:30:00,18.43
30/06/2023 21:30:00,21.69
30/06/2023 22:30:00,14.95
30/06/2023 23:30:00,20.85
01/07/2023 00:30:00,13.27
01/07/2023 01:30:00,10.36
01/07/2023 02:30:00,10.72
01/07/2023 03:30:00,14.65
01/07/2023 04:30:00,12.53
01/07/2023 05:30:00,15.07
01/07/2023 06:30:00,23.20
01/07/2023 07:30:00,20.09
01/07/2023 08:30:00,27.75
01/07/2023 09:30:00,16.35
01/07/2023 10:30:00,17.03
01/07/2023 11:30:00,14.68
01/07/2023 12:30:00,11.46
01/07/2023 13:30:00,15.26
01/07/2023 14:30:00,10.12
01/07/2023 15:30:00,8.39
01/07/2023 16:30:00,11.14
01/07/2023 17:30:00,13.01
01/07/2023 18:30:00,18.89
01/07/2023 19:30:00,26.42
01/07/2023 20:30:00,27.69
01/07/2023 21:30:00,25.51
01/07/2023 22:30:00,16.67
01/07/2023 23:30:00,18.27
02/07/2023 00:30:00,15.96
02/07/2023 01:30:00,11.40
02/07/2023 02:30:00,10.74
02/07/2023 03:30:00,14.59
02/07/2023 04:30:00,16.42
02/07/2023 05:30:00,15.93
02/07/2023 06:30:00,16.01
02/07/2023 07:30:00,12.33
02/07/2023 08:30:00,12.35
02/07/2023 09:30:00,17.11
02/07/2023 10:30:00,10.16
02/07/2023 11:30:00,23.75
02/07/2023 12:30:00,35.18
02/07/2023 13:30:00,30.63
02/07/2023 14:30:00,16.93
02/07/2023 15:30:00,13.57
02/07/2023 16:30:00,14.29
02/07/2023 17:30:00,16.25
02/07/2023 18:30:00,20.88
02/07/2023 19:30:00,25.93
02/07/2023 20:30:00,24.65
02/07/2023 21:30:00,30.93
02/07/2023 22:30:00,19.43
02/07/2023 23:30:00,11.07
03/07/2023 00:30:00,6.61
03/07/2023 01:30:00,05.06
03/07/2023 02:30:00,4.43
03/07/2023 03:30:00,3.61
03/07/2023 04:30:00,5.92
03/07/2023 05:30:00,9.53
03/07/2023 06:30:00,20.57
03/07/2023 07:30:00,25.50
03/07/2023 08:30:00,23.34
03/07/2023 09:30:00,19.89
03/07/2023 10:30:00,14.10
03/07/2023 11:30:00,14.61
03/07/2023 12:30:00,17.80
03/07/2023 13:30:00,14.98
03/07/2023 14:30:00,16.37
03/07/2023 15:30:00,17.27
03/07/2023 16:30:00,19.95
03/07/2023 17:30:00,26.57
03/07/2023 18:30:00,29.43
03/07/2023 19:30:00,35.62
03/07/2023 20:30:00,32.00
03/07/2023 21:30:00,23.99
03/07/2023 22:30:00,16.11
03/07/2023 23:30:00,13.61
04/07/2023 00:30:00,11.21
04/07/2023 01:30:00,7.65
04/07/2023 02:30:00,5.79
04/07/2023 03:30:00,4.34
04/07/2023 04:30:00,3.58
04/07/2023 05:30:00,7.81
04/07/2023 06:30:00,16.56
04/07/2023 07:30:00,21.70
04/07/2023 08:30:00,21.33
04/07/2023 09:30:00,18.57
04/07/2023 10:30:00,16.23
04/07/2023 11:30:00,17.81
04/07/2023 12:30:00,15.57
04/07/2023 13:30:00,11.36
04/07/2023 14:30:00,13.33
04/07/2023 15:30:00,18.11
04/07/2023 16:30:00,18.56
04/07/2023 17:30:00,26.63
04/07/2023 18:30:00,31.23
04/07/2023 19:30:00,28.84
04/07/2023 20:30:00,19.15
04/07/2023 21:30:00,24.80
04/07/2023 22:30:00,28.09
04/07/2023 23:30:00,20.81
05/07/2023 00:30:00,21.54
05/07/2023 01:30:00,20.42
05/07/2023 02:30:00,18.31
05/07/2023 03:30:00,13.04
05/07/2023 04:30:00,12.83
05/07/2023 05:30:00,12.90
05/07/2023 06:30:00,16.30
05/07/2023 07:30:00,19.68
05/07/2023 08:30:00,25.57
05/07/2023 09:30:00,25.57
05/07/2023 10:30:00,21.29
05/07/2023 11:30:00,19.17
05/07/2023 12:30:00,19.54
05/07/2023 13:30:00,26.93
05/07/2023 14:30:00,19.73
05/07/2023 15:30:00,24.47
05/07/2023 16:30:00,25.41
05/07/2023 17:30:00,22.52
05/07/2023 18:30:00,20.51
05/07/2023 19:30:00,34.50
05/07/2023 20:30:00,31.93
05/07/2023 21:30:00,28.41
05/07/2023 22:30:00,21.75
05/07/2023 23:30:00,26.81
06/07/2023 00:30:00,23.09
06/07/2023 01:30:00,15.52
06/07/2023 02:30:00,12.06
06/07/2023 03:30:00,9.00
06/07/2023 04:30:00,12.74
06/07/2023 05:30:00,16.68
06/07/2023 06:30:00,17.23
06/07/2023 07:30:00,16.62
06/07/2023 08:30:00,15.98
06/07/2023 09:30:00,16.04
06/07/2023 10:30:00,21.88
06/07/2023 11:30:00,38.70
06/07/2023 12:30:00,17.96
06/07/2023 13:30:00,16.70
06/07/2023 14:30:00,12.13
06/07/2023 15:30:00,10.69
06/07/2023 16:30:00,15.59
06/07/2023 17:30:00,33.37
06/07/2023 18:30:00,43.85
06/07/2023 19:30:00,43.39
06/07/2023 20:30:00,43.21
06/07/2023 21:30:00,34.26
06/07/2023 22:30:00,23.20
06/07/2023 23:30:00,19.35
07/07/2023 00:30:00,14.41
07/07/2023 01:30:00,9.55
07/07/2023 02:30:00,07.02
07/07/2023 03:30:00,9.49
07/07/2023 04:30:00,11.83
07/07/2023 05:30:00,12.04
07/07/2023 06:30:00,18.84
07/07/2023 07:30:00,17.56
07/07/2023 08:30:00,18.13
07/07/2023 09:30:00,17.42
07/07/2023 10:30:00,11.69
07/07/2023 11:30:00,13.43
07/07/2023 12:30:00,13.97
07/07/2023 13:30:00,13.97
07/07/2023 14:30:00,13.27
07/07/2023 15:30:00,11.36
07/07/2023 16:30:00,17.32
07/07/2023 17:30:00,24.83
07/07/2023 18:30:00,26.54
07/07/2023 19:30:00,31.75
07/07/2023 20:30:00,25.67
07/07/2023 21:30:00,19.63
07/07/2023 22:30:00,20.40
07/07/2023 23:30:00,15.14
08/07/2023 00:30:00,16.15
08/07/2023 01:30:00,11.36
08/07/2023 02:30:00,9.20
08/07/2023 03:30:00,9.49
08/07/2023 04:30:00,9.44
08/07/2023 05:30:00,11.30
08/07/2023 06:30:00,12.92
08/07/2023 07:30:00,23.76
08/07/2023 08:30:00,20.45
08/07/2023 09:30:00,15.85
08/07/2023 10:30:00,10.44
08/07/2023 11:30:00,11.96
08/07/2023 12:30:00,11.30
08/07/2023 13:30:00,8.75
08/07/2023 14:30:00,10.13
08/07/2023 15:30:00,11.13
08/07/2023 16:30:00,11.53
08/07/2023 17:30:00,18.31
08/07/2023 18:30:00,18.82
08/07/2023 19:30:00,19.27
08/07/2023 20:30:00,21.14
08/07/2023 21:30:00,22.90
08/07/2023 22:30:00,15.97
08/07/2023 23:30:00,14.71
09/07/2023 00:30:00,14.48
09/07/2023 01:30:00,13.87
09/07/2023 02:30:00,21.05
09/07/2023 03:30:00,13.34
09/07/2023 04:30:00,9.97
09/07/2023 05:30:00,18.39
09/07/2023 06:30:00,14.53
09/07/2023 07:30:00,17.28
09/07/2023 08:30:00,15.08
09/07/2023 09:30:00,14.20
09/07/2023 10:30:00,10.06
09/07/2023 11:30:00,10.23
09/07/2023 12:30:00,12.39
09/07/2023 13:30:00,10.15
09/07/2023 14:30:00,8.86
09/07/2023 15:30:00,6.65
09/07/2023 16:30:00,8.23
09/07/2023 17:30:00,12.30
09/07/2023 18:30:00,16.01
09/07/2023 19:30:00,19.02
09/07/2023 20:30:00,20.24
09/07/2023 21:30:00,27.77
09/07/2023 22:30:00,22.49
09/07/2023 23:30:00,14.12
10/07/2023 00:30:00,10.06
10/07/2023 01:30:00,15.43
10/07/2023 02:30:00,16.28
10/07/2023 03:30:00,9.38
10/07/2023 04:30:00,11.66
10/07/2023 05:30:00,22.15
10/07/2023 06:30:00,32.13
10/07/2023 07:30:00,26.71
10/07/2023 08:30:00,25.55
10/07/2023 09:30:00,23.67
10/07/2023 10:30:00,16.14
10/07/2023 11:30:00,10.69
10/07/2023 12:30:00,13.37
10/07/2023 13:30:00,37.65
10/07/2023 14:30:00,45.84
10/07/2023 15:30:00,13.21
10/07/2023 16:30:00,16.12
10/07/2023 17:30:00,22.93
10/07/2023 18:30:00,39.16
10/07/2023 19:30:00,38.75
10/07/2023 20:30:00,41.47
10/07/2023 21:30:00,32.15
10/07/2023 22:30:00,23.17
10/07/2023 23:30:00,20.36
11/07/2023 00:30:00,18.61
11/07/2023 01:30:00,14.20
11/07/2023 02:30:00,12.12
11/07/2023 03:30:00,7.88
11/07/2023 04:30:00,11.89
11/07/2023 05:30:00,16.28
11/07/2023 06:30:00,21.44
11/07/2023 07:30:00,23.69
11/07/2023 08:30:00,26.16
11/07/2023 09:30:00,33.38
11/07/2023 10:30:00,38.67
11/07/2023 11:30:00,43.61
11/07/2023 12:30:00,24.02
11/07/2023 13:30:00,14.76
11/07/2023 14:30:00,10.48
11/07/2023 15:30:00,13.06
11/07/2023 16:30:00,16.69
11/07/2023 17:30:00,17.62
11/07/2023 18:30:00,23.78
11/07/2023 19:30:00,23.71
11/07/2023 20:30:00,20.63
11/07/2023 21:30:00,16.83
11/07/2023 22:30:00,14.05
11/07/2023 23:30:00,13.20
12/07/2023 00:30:00,10.01
12/07/2023 01:30:00,14.24
12/07/2023 02:30:00,12.20
12/07/2023 03:30:00,17.77
12/07/2023 04:30:00,12.37
12/07/2023 05:30:00,15.29
12/07/2023 06:30:00,19.19
12/07/2023 07:30:00,18.68
12/07/2023 08:30:00,21.31
12/07/2023 09:30:00,25.84
12/07/2023 10:30:00,29.40
12/07/2023 11:30:00,28.11
12/07/2023 12:30:00,12.46
12/07/2023 13:30:00,10.15
12/07/2023 14:30:00,9.00
12/07/2023 15:30:00,10.69
12/07/2023 16:30:00,15.32
12/07/2023 17:30:00,17.56
12/07/2023 18:30:00,17.13
12/07/2023 19:30:00,21.85
12/07/2023 20:30:00,20.78
12/07/2023 21:30:00,16.04
12/07/2023 22:30:00,15.17
12/07/2023 23:30:00,12.83
13/07/2023 00:30:00,7.77
13/07/2023 01:30:00,8.12
13/07/2023 02:30:00,9.55
13/07/2023 03:30:00,5.25
13/07/2023 04:30:00,11.93
13/07/2023 05:30:00,11.08
13/07/2023 06:30:00,17.30
13/07/2023 07:30:00,18.93
13/07/2023 08:30:00,20.07
13/07/2023 09:30:00,18.39
13/07/2023 10:30:00,16.95
13/07/2023 11:30:00,14.20
13/07/2023 12:30:00,15.95
13/07/2023 13:30:00,17.35
13/07/2023 14:30:00,17.94
13/07/2023 15:30:00,17.02
13/07/2023 16:30:00,17.54
13/07/2023 17:30:00,18.35
13/07/2023 18:30:00,17.47
13/07/2023 19:30:00,21.59
13/07/2023 20:30:00,19.09
13/07/2023 21:30:00,15.24
13/07/2023 22:30:00,13.06
13/07/2023 23:30:00,9.61
14/07/2023 00:30:00,7.34
14/07/2023 01:30:00,6.61
14/07/2023 02:30:00,8.10
14/07/2023 03:30:00,8.82
14/07/2023 04:30:00,5.68
14/07/2023 05:30:00,8.95
14/07/2023 06:30:00,18.12
14/07/2023 07:30:00,19.61
14/07/2023 08:30:00,18.25
14/07/2023 09:30:00,20.28
14/07/2023 10:30:00,18.19
14/07/2023 11:30:00,23.54
14/07/2023 12:30:00,19.80
14/07/2023 13:30:00,11.08
14/07/2023 14:30:00,15.40
14/07/2023 15:30:00,14.31
14/07/2023 16:30:00,16.54
14/07/2023 17:30:00,19.01
14/07/2023 18:30:00,16.21
14/07/2023 19:30:00,15.01
14/07/2023 20:30:00,13.25
14/07/2023 21:30:00,9.92
14/07/2023 22:30:00,13.95
14/07/2023 23:30:00,12.85
15/07/2023 00:30:00,11.40
15/07/2023 01:30:00,6.29
15/07/2023 02:30:00,6.72
15/07/2023 03:30:00,7.58
15/07/2023 04:30:00,5.77
15/07/2023 05:30:00,9.64
15/07/2023 06:30:00,13.88
15/07/2023 07:30:00,17.22
15/07/2023 08:30:00,14.91
15/07/2023 09:30:00,13.48
15/07/2023 10:30:00,14.45
15/07/2023 11:30:00,12.33
15/07/2023 12:30:00,15.40
15/07/2023 13:30:00,18.82
15/07/2023 14:30:00,16.17
15/07/2023 15:30:00,17.93
15/07/2023 16:30:00,14.19
15/07/2023 17:30:00,14.85
15/07/2023 18:30:00,17.03
15/07/2023 19:30:00,25.11
15/07/2023 20:30:00,29.65
15/07/2023 21:30:00,27.67
15/07/2023 22:30:00,20.87
15/07/2023 23:30:00,19.63
16/07/2023 00:30:00,14.24
16/07/2023 01:30:00,11.90
16/07/2023 02:30:00,18.34
16/07/2023 03:30:00,15.81
16/07/2023 04:30:00,11.16
16/07/2023 05:30:00,9.96
16/07/2023 06:30:00,12.48
16/07/2023 07:30:00,12.94
16/07/2023 08:30:00,14.35
16/07/2023 09:30:00,10.42
16/07/2023 10:30:00,10.01
16/07/2023 11:30:00,8.78
16/07/2023 12:30:00,12.66
16/07/2023 13:30:00,14.20
16/07/2023 14:30:00,10.36
16/07/2023 15:30:00,11.22
16/07/2023 16:30:00,10.40
16/07/2023 17:30:00,16.00
16/07/2023 18:30:00,24.87
16/07/2023 19:30:00,23.20
16/07/2023 20:30:00,24.45
16/07/2023 21:30:00,32.41
16/07/2023 22:30:00,20.41
16/07/2023 23:30:00,15.64
17/07/2023 00:30:00,14.31
17/07/2023 01:30:00,8.63
17/07/2023 02:30:00,10.14
17/07/2023 03:30:00,9.75
17/07/2023 04:30:00,16.16
17/07/2023 05:30:00,15.24
17/07/2023 06:30:00,22.42
17/07/2023 07:30:00,30.17
17/07/2023 08:30:00,25.53
17/07/2023 09:30:00,20.13
17/07/2023 10:30:00,14.90
17/07/2023 11:30:00,18.10
17/07/2023 12:30:00,12.95
17/07/2023 13:30:00,13.15
17/07/2023 14:30:00,12.07
17/07/2023 15:30:00,15.34
17/07/2023 16:30:00,15.89
17/07/2023 17:30:00,25.58
17/07/2023 18:30:00,21.49
17/07/2023 19:30:00,26.67
17/07/2023 20:30:00,21.28
17/07/2023 21:30:00,13.55
17/07/2023 22:30:00,14.86
17/07/2023 23:30:00,13.73
18/07/2023 00:30:00,10.74
18/07/2023 01:30:00,7.24
18/07/2023 02:30:00,08.09
18/07/2023 03:30:00,7.52
18/07/2023 04:30:00,9.59
18/07/2023 05:30:00,15.55
18/07/2023 06:30:00,20.24
18/07/2023 07:30:00,16.47
18/07/2023 08:30:00,14.76
18/07/2023 09:30:00,16.57
18/07/2023 10:30:00,15.94
18/07/2023 11:30:00,6.18
18/07/2023 12:30:00,12.43
18/07/2023 13:30:00,14.08
18/07/2023 14:30:00,9.21
18/07/2023 15:30:00,10.99
18/07/2023 16:30:00,15.07
18/07/2023 17:30:00,21.17
18/07/2023 18:30:00,18.41
18/07/2023 19:30:00,21.81
18/07/2023 20:30:00,20.95
18/07/2023 21:30:00,19.31
18/07/2023 22:30:00,13.56
18/07/2023 23:30:00,15.43
19/07/2023 00:30:00,9.42
19/07/2023 01:30:00,6.99
19/07/2023 02:30:00,6.47
19/07/2023 03:30:00,1.86
19/07/2023 04:30:00,3.00
19/07/2023 05:30:00,9.33
19/07/2023 06:30:00,31.75
19/07/2023 07:30:00,30.35
19/07/2023 08:30:00,27.11
19/07/2023 09:30:00,24.30
19/07/2023 10:30:00,18.59
19/07/2023 11:30:00,20.22
19/07/2023 12:30:00,16.75
19/07/2023 13:30:00,11.91
19/07/2023 14:30:00,20.76
19/07/2023 15:30:00,19.13
19/07/2023 16:30:00,19.89
19/07/2023 17:30:00,26.55
19/07/2023 18:30:00,26.03
19/07/2023 19:30:00,28.47
19/07/2023 20:30:00,23.22
19/07/2023 21:30:00,14.67
19/07/2023 22:30:00,10.87
19/07/2023 23:30:00,4.29
20/07/2023 00:30:00,29.18
20/07/2023 01:30:00,40.76
20/07/2023 02:30:00,14.70
20/07/2023 03:30:00,3.34
20/07/2023 04:30:00,4.63
20/07/2023 05:30:00,10.98
20/07/2023 06:30:00,10.51
20/07/2023 07:30:00,10.13
20/07/2023 08:30:00,36.58
20/07/2023 09:30:00,11.42
20/07/2023 10:30:00,50.04
20/07/2023 11:30:00,49.70
20/07/2023 12:30:00,44.07
20/07/2023 13:30:00,32.02
20/07/2023 14:30:00,32.83
20/07/2023 15:30:00,12.14
20/07/2023 16:30:00,16.04
20/07/2023 17:30:00,22.28
20/07/2023 18:30:00,26.90
20/07/2023 19:30:00,14.52
20/07/2023 20:30:00,14.47
20/07/2023 21:30:00,12.79
20/07/2023 22:30:00,27.45
20/07/2023 23:30:00,24.86
21/07/2023 00:30:00,6.78
21/07/2023 01:30:00,10.07
21/07/2023 02:30:00,3.16
21/07/2023 03:30:00,3.00
21/07/2023 04:30:00,7.12
21/07/2023 05:30:00,12.65
21/07/2023 06:30:00,18.86
21/07/2023 07:30:00,25.34
21/07/2023 08:30:00,29.73
21/07/2023 09:30:00,31.21
21/07/2023 10:30:00,24.03
21/07/2023 11:30:00,22.91
21/07/2023 12:30:00,23.55
21/07/2023 13:30:00,16.07
21/07/2023 14:30:00,18.43
21/07/2023 15:30:00,17.47
21/07/2023 16:30:00,23.93
21/07/2023 17:30:00,24.70
21/07/2023 18:30:00,31.29
21/07/2023 19:30:00,29.80
21/07/2023 20:30:00,36.71
21/07/2023 21:30:00,26.89
21/07/2023 22:30:00,21.96
21/07/2023 23:30:00,21.51
22/07/2023 00:30:00,15.32
22/07/2023 01:30:00,15.28
22/07/2023 02:30:00,10.70
22/07/2023 03:30:00,7.58
22/07/2023 04:30:00,8.92
22/07/2023 05:30:00,8.93
22/07/2023 06:30:00,18.27
22/07/2023 07:30:00,14.28
22/07/2023 08:30:00,24.42
22/07/2023 09:30:00,14.56
22/07/2023 10:30:00,10.09
22/07/2023 11:30:00,10.35
22/07/2023 12:30:00,15.53
22/07/2023 13:30:00,08.09
22/07/2023 14:30:00,05.08
22/07/2023 15:30:00,9.83
22/07/2023 16:30:00,8.61
22/07/2023 17:30:00,13.55
22/07/2023 18:30:00,19.31
22/07/2023 19:30:00,22.76
22/07/2023 20:30:00,19.58
22/07/2023 21:30:00,16.43
22/07/2023 22:30:00,12.92
22/07/2023 23:30:00,9.28
23/07/2023 00:30:00,7.37
23/07/2023 01:30:00,6.58
23/07/2023 02:30:00,4.81
23/07/2023 03:30:00,4.75
23/07/2023 04:30:00,3.91
23/07/2023 05:30:00,6.74
23/07/2023 06:30:00,14.57
23/07/2023 07:30:00,11.91
23/07/2023 08:30:00,17.01
23/07/2023 09:30:00,13.63
23/07/2023 10:30:00,12.59
23/07/2023 11:30:00,14.06
23/07/2023 12:30:00,20.38
23/07/2023 13:30:00,10.46
23/07/2023 14:30:00,12.90
23/07/2023 15:30:00,11.65
23/07/2023 16:30:00,20.21
23/07/2023 17:30:00,8.10
23/07/2023 18:30:00,5.54
23/07/2023 19:30:00,25.29
23/07/2023 20:30:00,29.59
23/07/2023 21:30:00,20.33
23/07/2023 22:30:00,15.99
23/07/2023 23:30:00,15.51
24/07/2023 00:30:00,13.00
24/07/2023 01:30:00,12.09
24/07/2023 02:30:00,10.06
24/07/2023 03:30:00,10.90
24/07/2023 04:30:00,7.26
24/07/2023 05:30:00,7.70
24/07/2023 06:30:00,13.32
24/07/2023 07:30:00,16.65
24/07/2023 08:30:00,16.77
24/07/2023 09:30:00,20.90
24/07/2023 10:30:00,24.42
24/07/2023 11:30:00,16.85
24/07/2023 12:30:00,9.52
24/07/2023 13:30:00,11.54
24/07/2023 14:30:00,15.30
24/07/2023 15:30:00,11.79
24/07/2023 16:30:00,13.87
24/07/2023 17:30:00,27.24
24/07/2023 18:30:00,31.63
24/07/2023 19:30:00,35.61
24/07/2023 20:30:00,35.99
24/07/2023 21:30:00,34.48
24/07/2023 22:30:00,27.24
24/07/2023 23:30:00,25.12
25/07/2023 00:30:00,23.17
25/07/2023 01:30:00,21.08
25/07/2023 02:30:00,17.79
25/07/2023 03:30:00,15.40
25/07/2023 04:30:00,12.72
25/07/2023 05:30:00,12.39
25/07/2023 06:30:00,16.79
25/07/2023 07:30:00,18.32
25/07/2023 08:30:00,20.97
25/07/2023 09:30:00,16.33
25/07/2023 10:30:00,23.15
25/07/2023 11:30:00,15.61
25/07/2023 12:30:00,9.00
25/07/2023 13:30:00,8.63
25/07/2023 14:30:00,7.41
25/07/2023 15:30:00,10.19
25/07/2023 16:30:00,19.38
25/07/2023 17:30:00,28.53
25/07/2023 18:30:00,30.37
25/07/2023 19:30:00,31.73
25/07/2023 20:30:00,22.93
25/07/2023 21:30:00,13.99
25/07/2023 22:30:00,13.17
25/07/2023 23:30:00,12.23
26/07/2023 00:30:00,6.49
26/07/2023 01:30:00,06.06
26/07/2023 02:30:00,6.29
26/07/2023 03:30:00,4.56
26/07/2023 04:30:00,4.14
26/07/2023 05:30:00,10.42
26/07/2023 06:30:00,16.00
26/07/2023 07:30:00,21.04
26/07/2023 08:30:00,24.98
26/07/2023 09:30:00,10.34
26/07/2023 10:30:00,5.71
26/07/2023 11:30:00,6.10
26/07/2023 12:30:00,8.82
26/07/2023 13:30:00,7.73
26/07/2023 14:30:00,9.94
26/07/2023 15:30:00,8.41
26/07/2023 16:30:00,9.14
26/07/2023 17:30:00,18.56
26/07/2023 18:30:00,27.70
26/07/2023 19:30:00,39.92
26/07/2023 20:30:00,41.10
26/07/2023 21:30:00,38.48
26/07/2023 22:30:00,29.82
26/07/2023 23:30:00,23.17
27/07/2023 00:30:00,23.94
27/07/2023 01:30:00,21.07
27/07/2023 02:30:00,15.44
27/07/2023 03:30:00,11.27
27/07/2023 04:30:00,10.02
27/07/2023 05:30:00,14.02
27/07/2023 06:30:00,19.97
27/07/2023 07:30:00,17.06
27/07/2023 08:30:00,17.49
27/07/2023 09:30:00,18.02
27/07/2023 10:30:00,12.08
27/07/2023 11:30:00,10.45
27/07/2023 12:30:00,8.47
27/07/2023 13:30:00,13.06
27/07/2023 14:30:00,6.85
27/07/2023 15:30:00,7.53
27/07/2023 16:30:00,10.86
27/07/2023 17:30:00,17.01
27/07/2023 18:30:00,22.42
27/07/2023 19:30:00,36.60
27/07/2023 20:30:00,47.50
27/07/2023 21:30:00,36.47
27/07/2023 22:30:00,37.37
27/07/2023 23:30:00,25.94
28/07/2023 00:30:00,19.72
28/07/2023 01:30:00,13.04
28/07/2023 02:30:00,10.89
28/07/2023 03:30:00,8.94
28/07/2023 04:30:00,7.51
28/07/2023 05:30:00,13.59
28/07/2023 06:30:00,20.30
28/07/2023 07:30:00,21.14
28/07/2023 08:30:00,16.22
28/07/2023 09:30:00,14.95
28/07/2023 10:30:00,9.40
28/07/2023 11:30:00,10.10
28/07/2023 12:30:00,8.50
28/07/2023 13:30:00,6.43
28/07/2023 14:30:00,6.69
28/07/2023 15:30:00,9.35
28/07/2023 16:30:00,8.74
28/07/2023 17:30:00,18.04
28/07/2023 18:30:00,26.22
28/07/2023 19:30:00,35.03
28/07/2023 20:30:00,35.40
28/07/2023 21:30:00,25.54
28/07/2023 22:30:00,18.36
28/07/2023 23:30:00,14.23
29/07/2023 00:30:00,18.90
29/07/2023 01:30:00,13.41
29/07/2023 02:30:00,12.96
29/07/2023 03:30:00,8.84
29/07/2023 04:30:00,7.25
29/07/2023 05:30:00,12.25
29/07/2023 06:30:00,20.86
29/07/2023 07:30:00,16.66
29/07/2023 08:30:00,15.05
29/07/2023 09:30:00,13.58
29/07/2023 10:30:00,10.58
29/07/2023 11:30:00,10.36
29/07/2023 12:30:00,16.21
29/07/2023 13:30:00,10.97
29/07/2023 14:30:00,13.20
29/07/2023 15:30:00,14.09
29/07/2023 16:30:00,14.79
29/07/2023 17:30:00,10.42
29/07/2023 18:30:00,13.35
29/07/2023 19:30:00,15.29
29/07/2023 20:30:00,15.46
29/07/2023 21:30:00,13.35
